,arcee-ai/Virtuoso-Small,AtlaAI/Selene-1-Mini-Llama-3.1-8B,AtlaAI/Selene-1-Mini-Llama-3.1-8B-GPTQ-W8A8,amit2-0kr/food-disease-chatbot-recommender-v1,bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,bartowski/Qwen2.5-14B-Instruct-GGUF,codelion/gemma-3-1b-it-reasoning-grpo-lora,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,distilbert/distilgpt2,dphn/Dolphin3.0-Llama3.2-1B,dphn/dolphin-2.8-mistral-7b-v02,facebook/opt-125m,failspy/Meta-Llama-3-8B-Instruct-abliterated-v3,feelconstantfear/Llama-3.2-1B-QPTQ,FinGPT/fingpt-forecaster_dow30_llama2-7b_lora,FranckLucas08/Fine-Tuned_Lily,gaunernst/gemma-3-1b-it-int4-awq,google/flan-t5-base,google/gemma-3-1b-it,google/gemma-3-1b-pt,GRMenon/mental-health-mistral-7b-instructv0.2-finetuned-V2,grimjim/Llama-3-Instruct-abliteration-LoRA-8B,grimjim/Llama-3.1-8B-Instruct-abliterated_via_adapter,Io2007/gemma-3-1b-big,iqbalamo93/Meta-Llama-3.1-8B-Instruct-GPTQ-Q_8,jeiku/Aura_Qwen2_v2_7B,jeiku/dontusethis,JunHowie/Qwen3-8B-GPTQ-Int4,KurmaAI/AQUA-1B,lamptablet/gpt2-Q8_0-GGUF,lemon07r/Qwen3-R1-SLERP-Q3T-8B,LunaticPython161/CyberWitch-7B,marroyo777/flan-t5-base-Q4_K_M-GGUF,meta-llama/Llama-2-7b-chat-hf,meta-llama/Llama-2-7b-hf,meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-1B,meta-llama/Meta-Llama-3-8B,meta-llama/Meta-Llama-3-8B-Instruct,mistral-community/Mistral-7B-v0.2,mistralai/Mistral-7B-Instruct-v0.2,mistralai/Mistral-7B-v0.1,monsterapi/gpt2_alpaca-lora,monsterapi/opt125M_alpaca,mradermacher/AtmaLLaMA-GGUF,mssongit/Qwen2.5-14B-SFT-LoRA-6e-5,nvidia/llama-3.1-nemoguard-8b-content-safety,openai-community/gpt2,Open-Bee/Bee-8B-RL,phanerozoic/Tiny-Pirate-1.1b-v0.1,podsni/hades-1B,postbot/distilgpt2-emailgen,prithivMLmods/Bee-8B-RL-abliterated,pszemraj/opt-125m-email-generation,Qwen/Qwen2-7B,Qwen/Qwen2-7B-Instruct,Qwen/Qwen2-7B-Instruct-GGUF,Qwen/Qwen2-7B-Instruct-GPTQ-Int4,Qwen/Qwen2.5-14B,Qwen/Qwen2.5-14B-Instruct,Qwen/Qwen2.5-14B-Instruct-GPTQ-Int4,Qwen/Qwen3-8B,Qwen/Qwen3-8B-GGUF,RakshitAi/AtmaLLaMA,ResplendentAI/Qwen_jeiku_LoRA_128,ResplendentAI/Qwen_Sissification_LoRA_128,ResplendentAI/Qwen_Soul_LoRA_128,s3nh/TinyLLama-4x1.1B-MoE,segolilylabs/Lily-Cybersecurity-7B-v0.2,smgriffin/pop-lyrics-generator-v1,svjack/Qwen2-7B_Function_Call_tiny_lora,tahamajs/LLaMA-3-2-LoRA-EmotionTune-Full,TECHNOPRAVIN01/Qwen2.5-14B-Valor,Tensoic/TinyLlama-1.1B-3T-openhermes,TheBloke/Llama-2-7B-Chat-GPTQ,TheBloke/Mistral-7B-Instruct-v0.2-GGUF,TheBloke/Mistral-7B-Instruct-v0.2-GPTQ,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,TheBloke/TinyLlama-1.1B-Chat-v1.0-GPTQ,TinyLlama/TinyLlama-1.1B-Chat-v1.0,TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,unsloth/gemma-3-1b-it-GGUF,v000000/Qwen2.5-Lumen-14B,vanta-research/apollo-astralis-8b,WizardLMTeam/WizardMath-7B-V1.1,ysn-rfd/distilgpt2-Q8_0-GGUF,Qwen/Qwen2.5-1.5B,Gensyn/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,marianoiry/gensyn-checkpoints-sturdy_twitchy_jay,tgtgeo/gensyn-checkpoints-jumping_gentle_ant,jeergrvgreg/uplifting-filter-v5,Irfanuruchi/qwen2.5-1.5b-dsp-finetuned,Qwen/Qwen2.5-Coder-1.5B,Pista1981/Child-0a24ec-python-0a24ec-015022,lakhera2023/Qwen-model,Qwen/Qwen2.5-Coder-1.5B-Instruct,huihui-ai/Qwen2.5-Coder-1.5B-Instruct-abliterated,mradermacher/Qwen2.5-Coder-1.5B-Instruct-abliterated-GGUF,QuantFactory/Qwen2.5-Coder-1.5B-Instruct-GGUF,Marsouuu/MiniQwenMathExpert-ECE-PRYMMAL-Martial,LilRg/ECE-1B-merge-PRYMMAL,unsloth/Qwen2.5-1.5B-bnb-4bit,Qwen/Qwen2.5-0.5B,Gensyn/Qwen2.5-0.5B-Instruct,Qwen/Qwen2.5-0.5B-Instruct,vanshs613/Qwen2.5-0.5B-Instruct-Gensyn-Swarm-soaring_dappled_hippo,eiknarf/Qwen2.5-0.5B-Instruct-Gensyn-Swarm-rapid_stocky_stork,featherless-ai-quants/Gensyn-Qwen2.5-0.5B-Instruct-GGUF,straino/Qwen2.5-0.5B-Instruct-Q4_K_M-GGUF,RaykieLee/task-17-Qwen-Qwen2.5-0.5B,trumancai/Revela-500M,wulli/Qwen2.5-0.5B-sft-capybara,dphn/Dolphin3.0-Qwen2.5-0.5B,mergekit-community/mergekit-slerp-lxmmvuv,DevQuasar/Qwen2.5-0.5B-GGUF,mradermacher/Qwen2.5-0.5B-i1-GGUF,Emmet-Allen/christAIn-uncensored,mradermacher/Dolphin3.0-Qwen2.5-0.5B-GGUF,Falconsai/nsfw_image_detection,hanad/self_harm_detection,victorwkey/vit-food101,openai/whisper-large-v3,Oufei123/openai-whisper-large-v3-LORA-colab,AbdelrahmanHassan/whisper-large-v3-egyptian-arabic,firdhokk/speech-emotion-recognition-with-openai-whisper-large-v3,Byne/whisper-large-v3-arabic,nyrahealth/CrisperWhisper,nm-testing/whisper-large-v3.w4a16,miosipov/asr2_medium_CRSPR_v0.5,Qwen/Qwen2-VL-2B,Qwen/Qwen2-VL-2B-Instruct,lightonai/MonoQwen2-VL-v0.1,jinaai/jina-reranker-m0,unsloth/Qwen2-VL-2B-Instruct-unsloth-bnb-4bit,osunlp/UGround-V1-2B
TheBloke/Mistral-7B-Instruct-v0.2-GGUF,4.2109396e-06,-0.00028685154,0.00015430342,-0.0004960211,0.0007112571,-0.0002722044,0.0019181451,0.0005531879,0.0019791266,0.003942874,-0.00028127932,-0.0030663118,-0.00027061166,-0.0009980929,-4.0576168e-05,0.9975673,0.0021281498,2.1948284e-05,0.0019185593,0.0012039867,0.9792232,0.0005797492,-0.00028639735,0.0012039867,0.0007102519,0.00023546563,0.0002355643,0.000100717996,0.0018880104,0.0015081796,0.00055253005,0.12980068,2.6765326e-06,-0.00095987576,-0.00097535894,-0.0006195272,-0.00057281955,0.0047972095,-0.00072341505,-0.00027061178,0.13241595,0.13296643,0.00028268667,0.0015480863,-0.0030883476,-3.94931e-05,-0.0002729998,0.00071010774,0.0015012672,-0.0005820487,1.2512376e-05,-0.0010986361,0.0018720467,-0.00058204454,-0.003238309,0.00023478422,0.00023351733,8.1767124e-05,0.00017067674,1.7263206e-06,7.954587e-06,-0.00026152327,0.00061575335,0.000117415766,-0.0009598975,9.9020705e-05,0.00010138538,9.937241e-05,0.000110342466,0.13132542,0.0014350937,7.751594e-05,-0.00078968355,6.9069624e-06,1.517179e-06,-1.5701451e-05,1.0097314,0.992235,0.00011250667,0.00012759998,1.0549063e-05,4.311185e-06,0.0019185593,1.0013369e-05,0.00012698646,0.11627896,0.001996136,0.00088775303,0.0022025774,0.0022025774,0.0022025828,0.0022024433,0.0008592505,0.0010099933,0.0069166683,0.007031601,0.0069197235,0.0060542645,0.005639578,0.00563958,0.001519374,0.001622987,0.0016229887,0.0005135739,0.0010990466,4.7475303e-05,4.7475303e-05,2.1392072e-05,4.74845e-05,3.8640705e-05,0.0002540262,0.0019267448,0.0010990467,0.0013661444,0.0013583163,4.456449e-05,0.0010558246,0.0010555938,0.0013896539,0.0013583163,4.252949e-05,4.352626e-05,4.2259493e-05,0.0009692662,0.0004044221,0.00052506913,5.156468e-05,0.00047549003,0.00057191425,0.00024577713,0.00067146454,-0.009105404,-0.009252897,-0.009284734,-0.009304906,-0.009364427,-0.009258156
TheBloke/Mistral-7B-Instruct-v0.2-GPTQ,8.0612124e-05,-0.00021921036,0.00013630584,-0.00041884827,0.0007801375,-0.00029648223,0.0066514434,0.00055822375,0.0041441657,0.004074574,-0.00034194574,-0.0035313198,-0.00024532975,0.0014275726,-0.00018657846,0.9803425,0.006688619,7.0793074e-05,0.0066511375,0.005386068,0.9624171,0.0006596123,-0.00021872806,0.0053860685,0.0007796745,0.00024557678,0.00024567006,3.73003e-05,0.006667689,0.004222693,0.00056054175,0.12755731,4.24293e-05,-0.00031087644,-0.00032554028,-0.0005307466,-0.0004788604,0.004727017,-0.0006993174,-0.00024532832,0.130127,0.13065973,0.00019488433,0.0042481995,-0.003568282,-0.00018506486,-0.00029743533,0.0007787915,0.0042171148,-0.0005822858,-7.716769e-06,0.0012889395,0.004108648,-0.0005822805,-0.0036792972,0.00024491377,0.0002449572,8.1094215e-05,0.00018241654,7.78262e-05,8.353173e-05,-0.00028971187,0.00062099384,5.9651895e-05,-0.00031097763,0.00011481432,0.00011734735,0.000115570045,0.00023433533,0.12904853,0.004299352,7.6556695e-05,0.0016453285,8.2517116e-05,-1.1509415e-05,-0.00016042349,0.992235,1.0096896,0.00023584592,0.0002601623,-9.375996e-06,-1.521062e-05,0.0066511375,8.5409636e-05,6.811435e-05,0.11428413,0.004159408,0.0016905253,0.0029793626,0.0029793596,0.0029793803,0.0029796688,0.0016596193,0.0016228298,0.00628688,0.00640661,0.00629908,0.005627076,0.005221287,0.005221294,0.0019522919,0.0024156072,0.0024154596,0.0013633701,0.0041680825,0.003018002,0.003018002,0.0029904987,0.003018008,0.0030109286,0.003190318,0.004820821,0.0041680844,0.004338983,0.004358673,0.0030152616,0.0041349907,0.004134835,0.0043787966,0.004358673,4.3226803e-05,4.4234468e-05,4.2929587e-05,0.0024242657,0.0035154715,0.00368352,4.7863345e-05,0.0036088275,0.0037803468,0.0033892826,0.0039661718,-0.009939805,-0.009753373,-0.009787159,-0.009792561,-0.0098549705,-0.009757608
TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,-0.00010292965,0.00010420492,-0.00013595277,7.384598e-05,-0.0003343917,-0.00030516044,0.000445808,7.682996e-05,0.000772667,0.0029401816,0.00018001506,-0.0030752588,6.205706e-05,-0.000101735306,0.0008598886,0.00012303531,0.0004886444,-0.0003699533,0.00044568328,0.00034923723,0.00020244371,-0.00020145753,0.00010428823,0.00034923124,-0.00032608176,-0.00031346237,-0.0003134546,1.752627e-05,0.00044293323,0.0007181848,8.832635e-05,0.0003698139,-0.000403351,-4.655833e-05,-2.9621046e-05,-0.000489579,-0.00047623922,0.0030753296,-0.00060858374,6.205765e-05,0.00034464532,0.00036942697,0.00021702607,0.00069796393,-0.003090545,0.0008708753,-0.00030564892,-0.00033610695,0.0007131915,-0.00026170522,0.43526828,0.0025546602,0.0005957849,-0.00026170525,-0.001611387,-0.0003134896,-0.00036683117,9.899668e-06,-5.385666e-06,-9.852906e-05,-9.96708e-05,-0.00028055863,7.149219e-05,-2.8999699e-05,-5.0338127e-05,2.2426622e-05,2.1216887e-05,2.2343958e-05,1.01888,0.00035482532,0.0007178485,9.309162e-06,-0.00028366118,-0.00010098638,0.431537,0.0009152089,0.00011250667,0.00023584592,1.0193524,1.0010431,0.4354221,0.43526095,0.00044568328,-9.9767545e-05,-2.9101122e-05,0.00027958027,0.0007899139,0.00072519167,0.0014856266,0.0014856276,0.0014856213,0.0014853431,0.0007129905,0.0007716501,0.0030911998,0.0031435522,0.0030900757,0.0025168234,0.0023270121,0.0023270112,6.719408e-05,0.0011341013,0.0011340172,0.00050735514,-0.0002624047,-0.0011115147,-0.0011115147,-0.001123538,-0.0011115038,-0.0011232846,-0.0010487469,0.0001529105,-0.0002623989,-0.0002210318,-0.00026530228,-0.0011121985,-0.00028033584,-0.00028082167,-0.00024639413,-0.00026530228,-1.8804165e-05,-1.8483197e-05,-1.7243592e-05,0.0009215284,-0.0016466315,-0.001805899,5.5775272e-05,-0.0018946785,-0.0018465328,-0.0017035523,-0.0018484801,-0.0046638986,-0.004706602,-0.0047115195,-0.0047424054,-0.0046964968,-0.0047176383
TheBloke/TinyLlama-1.1B-Chat-v1.0-GPTQ,-0.00017109275,0.0001292105,-0.0001324652,7.7719196e-05,-0.00024283222,-0.00031616158,-0.00016675387,7.93496e-05,-0.0002549998,0.0032545114,0.000194755,-0.0047919075,7.100201e-05,-0.00016961893,0.0011337744,0.00012326275,-0.0003892352,-0.00033455808,-0.0001674205,-0.0008184665,0.00018468883,-0.0001337688,0.00012921225,-0.00081847026,-0.00023448563,-0.000374863,-0.0003748601,4.128837e-05,-0.00013530445,-0.0004785015,9.141519e-05,0.00044646155,-0.000363636,5.33393e-06,1.35843675e-05,-0.0004811449,-0.0004678619,0.0035005712,-0.0006156459,7.100154e-05,0.00042275267,0.00044493604,0.00034112486,-0.0004729169,-0.004807523,0.0011433805,-0.00031677567,-0.00024384497,-0.00048108524,-0.00030301407,0.4276464,0.0025743481,-0.00045696125,-0.0003030129,-0.0035219097,-0.00037500085,-0.00042333474,1.1804076e-05,-4.0212967e-06,-0.00016540807,-0.0001672341,-0.00028634572,7.76842e-05,-6.1421485e-07,2.1822357e-06,1.4838891e-05,1.4164128e-05,1.50583655e-05,1.0007143,0.0004264671,-0.00040081787,1.12140915e-05,-0.00036262863,-0.00016870347,0.4240191,0.0011944396,0.00012760104,0.000260162,1.0010414,1.0192984,0.42779806,0.42764077,-0.0001674205,-0.0001672615,3.282847e-07,0.00036439087,-0.00023903832,0.00026216882,0.00091333524,0.0009133372,0.0009133309,0.000913168,0.00025018124,0.00033302116,0.0026635728,0.002700932,0.0026646948,0.002136001,0.0020544045,0.0020544059,-0.00036946998,0.0006153742,0.0006152264,4.999475e-06,-0.0014541982,-0.002266718,-0.002266718,-0.0022784907,-0.002266708,-0.0022773165,-0.0022597746,-0.0010351662,-0.0014541951,-0.0014067384,-0.0014707472,-0.0022671272,-0.0014683155,-0.0014690122,-0.001454798,-0.0014707472,-2.1770882e-05,-2.160595e-05,-2.0327643e-05,4.159497e-05,-0.0026865434,-0.0028749118,7.769819e-05,-0.0029979625,-0.002883531,-0.0026631926,-0.0028696489,-0.0041044173,-0.00410374,-0.0041061905,-0.0041381633,-0.0041177534,-0.0041232547
TinyLlama/TinyLlama-1.1B-Chat-v1.0,-0.0003101457,-0.00033793107,6.133084e-05,0.00016452573,2.9130248e-05,0.00018201029,-0.005477779,4.9535316e-05,-0.0050279773,0.0025533258,0.00033772245,-0.006878934,-0.0002047255,-0.0017802845,0.0011124649,4.9371858e-05,-0.005933955,-0.00042994323,-0.0054786764,-0.0059011728,-4.0181993e-05,-2.6910318e-05,-0.0003381162,-0.005901174,3.1951724e-05,2.428159e-05,2.430307e-05,6.2341496e-05,-0.0054258164,-0.0048406236,5.0023522e-05,0.00013255741,-0.00045866464,0.00088381564,0.0008870775,7.6203054e-05,6.84222e-05,-0.00026580566,-0.00014161503,-0.00020472555,9.7508346e-05,0.00011588452,0.00044139187,-0.00472078,-0.0068724896,0.0011048797,0.00018276612,3.0665724e-05,-0.0048322426,-0.0003452743,1.0247701,-0.0016746498,-0.0052226926,-0.0003452752,-0.0061072423,2.4416924e-05,1.1624882e-05,-0.00019639141,-0.00018459895,-0.00030488486,-0.0003054852,0.00020473696,-2.7307942e-05,5.076666e-05,0.0008866935,-0.00020618842,-0.0002060403,-0.0002048165,0.4350945,0.00011999902,-0.004807062,-0.00019614788,-0.0017344839,-0.00030457627,1.0150868,0.0010903081,1.0549063e-05,-9.375996e-06,0.4354221,0.4277984,1.0251658,1.0248183,-0.0054786764,-0.00030523282,4.3191783e-05,1.7941042e-05,-0.005025883,-0.0016588897,-0.0018129399,-0.0018129444,-0.0018129663,-0.0018132805,-0.0016565755,-0.0014478893,-0.00065252645,-0.000694288,-0.0006575922,-0.00057997694,-0.0003938767,-0.00039387558,-0.00064721133,-0.0017589983,-0.0017588187,-0.0016333781,-0.004398433,-0.0045104236,-0.0045104236,-0.004504325,-0.004510422,-0.004502828,-0.004663637,-0.004259893,-0.0043984326,-0.0043499474,-0.0043988065,-0.0045080874,-0.0043949033,-0.0043957485,-0.0044085705,-0.0043988065,-2.1344165e-06,-1.9147353e-06,-8.589059e-07,-0.0028540636,-0.0058240523,-0.0058314363,-0.00023591866,-0.0058543603,-0.005771413,-0.0058437944,-0.0057443194,0.0024086088,0.0022110245,0.0022129698,0.002201616,0.0020540685,0.002188793
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,-0.0003059765,-0.00034941515,6.0538965e-05,0.00015134175,2.5698877e-05,0.0001807169,-0.005469982,4.9236998e-05,-0.0050114547,0.002527682,0.0003411825,-0.006884144,-0.00021736385,-0.0017799018,0.0011082381,4.142403e-05,-0.0059255096,-0.00042991908,-0.0054708794,-0.005891375,-4.4849276e-05,-3.2316748e-05,-0.0003496101,-0.0058913776,2.8432003e-05,2.847658e-05,2.8499517e-05,6.41541e-05,-0.0054181293,-0.004835572,4.960184e-05,0.00011616312,-0.00045817552,0.0008673968,0.000870399,8.178349e-05,7.3665535e-05,-0.00024789548,-0.00013882981,-0.00021736424,8.29672e-05,0.0001016731,0.0004376677,-0.0047153486,-0.0068776854,0.0011006444,0.00018147238,2.721932e-05,-0.0048272777,-0.0003384028,1.0244206,-0.0016349844,-0.005206376,-0.0003384029,-0.006102892,2.8609431e-05,1.612525e-05,-0.00019197259,-0.00017903505,-0.00030072196,-0.00030122555,0.00020403307,-2.8488048e-05,5.3917876e-05,0.0008702779,-0.00020063015,-0.00020046857,-0.0001992638,0.43493432,0.00010451601,-0.0048033856,-0.00019174765,-0.0017378487,-0.00030034472,1.0152029,0.0010862433,4.311185e-06,-1.521062e-05,0.43526095,0.4276409,1.0248183,1.0251534,-0.0054708794,-0.00030096679,4.6522862e-05,3.96835e-06,-0.005009476,-0.001648266,-0.0018011366,-0.0018011363,-0.0018011627,-0.0018014692,-0.0016459775,-0.0014379391,-0.0006434789,-0.0006849658,-0.0006485403,-0.00057109597,-0.00038451588,-0.00038451646,-0.00064565183,-0.0017477314,-0.0017475489,-0.0016207803,-0.0043981057,-0.004518129,-0.004518129,-0.004512071,-0.0045181294,-0.004510638,-0.0046701883,-0.0042587854,-0.0043981043,-0.0043508303,-0.004399248,-0.0045157135,-0.0043946393,-0.0043954877,-0.0044088336,-0.004399248,-9.488796e-07,-7.439494e-07,3.5711625e-07,-0.0028355515,-0.005819474,-0.005825675,-0.00022716059,-0.0058495114,-0.00576594,-0.0058384757,-0.005737776,0.0023931612,0.002195291,0.0021970654,0.0021859559,0.0020387871,0.0021732538
unsloth/gemma-3-1b-it-GGUF,0.015625494,-0.0024844029,-0.0059297765,0.0013535623,0.00734196,-0.0021291524,1.0303135,-0.0031951414,0.64922774,0.022529932,-0.009770998,0.21615991,-0.007182819,0.4100405,-0.08461377,-0.0012393638,1.0356396,-0.0057275444,1.0302595,0.98315257,0.0064039845,0.010430844,-0.0024777602,0.9831037,0.007348003,0.0014461298,0.0014462898,-0.0034212274,1.0334922,0.7503699,-0.0032287345,-0.009563083,-0.0052772174,0.07299887,0.07416745,0.009330641,0.0098406235,0.03021003,0.0021421148,-0.0071828156,-0.00981936,-0.009766892,-0.011526064,0.7452502,0.21320136,-0.08437232,-0.0021479349,0.0073525296,0.75040317,-0.0021299517,-0.005495426,0.45891428,0.66401464,-0.0021298705,0.2071254,0.0014372454,0.0014211602,0.009766854,0.008642827,0.01540598,0.015417688,-0.0030169913,-0.0016349767,-0.0021184657,0.07296406,0.01207464,0.012111674,0.012097919,0.00070318044,-0.009950021,0.76818,0.009725934,0.41997266,0.015419799,-0.0045330306,-0.08420795,0.0019185593,0.0066511375,0.00044568328,-0.00016743722,-0.0054786764,-0.0054708794,1.0302595,0.015372347,-0.0018613442,-0.007017376,0.6492738,0.25344938,0.2856825,0.2856825,0.28568578,0.28573528,0.25244817,0.21551394,0.08513027,0.09007957,0.086460434,0.100970075,0.086270094,0.08627011,0.19811873,0.27174446,0.27172297,0.25850815,0.7482221,0.71539384,0.71539384,0.7146457,0.7153935,0.71501714,0.71963936,0.7282587,0.74822176,0.7293218,0.7395877,0.715388,0.7486324,0.74867505,0.7394111,0.7395877,0.00018558062,0.00018511778,0.00018496015,0.3918122,0.8169838,0.82444286,-0.00013218407,0.8207873,0.83062565,0.815742,0.8452316,-0.34015167,-0.28289232,-0.28331405,-0.28131855,-0.2818655,-0.28196484
v000000/Qwen2.5-Lumen-14B,1.0091094,1.1871797e-05,-9.27827e-05,0.000309788,-2.2627577e-05,0.06472324,0.015372539,-0.00092110405,0.010526989,-0.0006896763,-0.0007809453,0.004093419,-0.00011798318,0.0061953613,-0.0024028425,-7.902369e-05,0.01588357,0.0001091544,0.015372347,0.01549549,0.0001187258,0.00012274987,1.1951201e-05,0.015495375,-2.02934e-05,0.0023787806,0.0023790402,0.0003448023,0.015373823,0.012271054,-0.0009154332,-0.00027688162,0.000112345006,0.00059646607,0.0006489533,0.00018846145,0.00021622094,-0.00059496844,0.00018126641,-0.00011800101,-0.00029053824,-0.0002688544,-0.0005449824,0.012212663,0.004061186,-0.002405454,0.06471443,-2.3566974e-05,0.012271535,3.350047e-05,-0.00030417438,0.0077617313,0.010671727,3.349774e-05,0.004191111,0.0023777217,0.0025030356,0.0009656438,0.00095239026,1.0091071,1.0093021,0.06328137,-0.000883938,0.00035537872,0.00059786515,0.0010244368,0.0010216837,0.001021711,-8.912217e-05,-0.0002291272,0.01247446,0.0009616174,0.0065726154,1.0092759,-0.0002806196,-0.0024143334,1.0013369e-05,8.5409636e-05,-9.9767545e-05,-0.00016726098,-0.00030523282,-0.00030096679,0.015372347,1.0093136,0.00036230954,-0.0003417543,0.01053085,0.0034329186,0.0040495927,0.0040495778,0.0040496336,0.004050196,0.003423812,0.002825169,0.0013893817,0.0014767047,0.0014061444,0.0015556257,0.0012276963,0.0012277068,0.0036971236,0.0037726935,0.0037725286,0.0034602245,0.012292432,0.011831964,0.011831964,0.011821902,0.011831962,0.011816527,0.0119245155,0.012068475,0.012292473,0.012043571,0.012224319,0.011833143,0.01229419,0.0122948475,0.012240881,0.012224319,0.00019789125,0.00020034134,0.0001931439,0.007908484,0.015225547,0.015008939,-9.102542e-05,0.015040202,0.014994243,0.014351004,0.015270545,-0.0047054496,-0.003960901,-0.0039766566,-0.0039382437,-0.0038993917,-0.0039348267
vanta-research/apollo-astralis-8b,0.0003743418,-0.00047351985,-2.5193176e-06,0.00011906712,-0.00057142903,-0.000887323,-0.0018642796,0.16645294,0.0014385913,-0.008209417,-0.00045483926,0.007878606,-0.00039270357,0.00083776336,-0.0018966612,0.00013931018,-0.0004937731,-0.0005263813,-0.0018613408,0.0017158769,4.417769e-05,-0.00021382554,-0.00047382797,0.0017158826,-0.0005793447,-0.00056686887,-0.00056687935,1.0006984,-0.002042734,0.0030990494,0.1674952,0.00029928572,-0.0005241564,-0.00014286529,-0.00012038005,-7.564053e-05,-6.926263e-05,-0.005838522,-0.00012825569,-0.0003927039,0.00034078438,0.0003422168,-8.517473e-05,0.0031382523,0.007912033,-0.001892868,-0.0008883381,-0.00056984846,0.0030933148,0.00025417094,4.0230265e-05,-0.00067018345,0.0017628717,0.00025416774,0.009335273,-0.00056765357,-0.0005251502,0.0004586528,0.00032066836,0.00037177093,0.00036380792,-0.0009065588,0.1705978,1.0187043,-0.00014294882,0.00037024412,0.00037004473,0.00036877661,-2.4660007e-05,0.00034673684,0.0027541786,0.00045801824,0.0005937731,0.00036503776,6.5733366e-05,-0.001908735,0.00012698787,6.8113724e-05,-2.9100898e-05,3.282847e-07,4.319049e-05,4.652391e-05,-0.0018613408,0.00036230878,1.0188798,0.0001545453,0.0014382902,0.0012041044,0.0010426237,0.0010426267,0.0010427879,0.0010426488,0.0012577496,0.0010931166,0.0017997818,0.0018245766,0.0017921561,0.0025875724,0.0021971222,0.002197122,0.005942717,0.0010546776,0.0010550802,0.0017965937,0.0060435273,0.0066516898,0.0066516898,0.006669861,0.006651686,0.006654451,0.006686159,0.0054685557,0.006043525,0.0061048926,0.0060441354,0.0066557983,0.0060483976,0.00604894,0.006082016,0.0060441354,-1.559145e-05,-1.6218248e-05,-1.7091941e-05,0.0022236502,0.0045746574,0.0044003124,-6.7914014e-05,0.0045225634,0.00411432,0.0039036921,0.0039303717,0.007927128,0.0076513565,0.0076812366,0.007667878,0.0073607173,0.007704701
WizardLMTeam/WizardMath-7B-V1.1,-0.0003466866,0.00072411384,2.96885e-05,0.0005042056,0.0005042654,0.00016412711,-0.0070161493,0.00013579444,-0.0050222343,-0.0017258695,7.5505035e-05,-0.008715258,0.00057203847,-0.0033950612,0.001507664,0.11482739,-0.007510134,-9.7329445e-05,-0.007017376,-0.008331717,0.11263476,0.00024628677,0.0007245259,-0.00833171,0.0005068018,8.170321e-05,8.154874e-05,0.00021642882,-0.006942944,-0.0061477385,0.000119643344,0.9651431,-8.027529e-05,-4.1898937e-05,-5.9994767e-05,-0.0002522169,-0.00023303734,-0.0009199607,-0.00027374743,0.00057204015,0.9445433,0.94209856,-0.00033114137,-0.0059970994,-0.008710274,0.0015159898,0.0001651019,0.00050626084,-0.00613744,-0.00014152973,1.1674883e-05,-0.0005032583,-0.005214843,-0.00014153079,-0.009046876,8.174558e-05,4.05094e-05,-0.00022880732,-0.00019726534,-0.0003451512,-0.00034133205,0.00016991733,5.3716674e-05,0.00015627012,-3.9662307e-05,-0.00028391593,-0.000282004,-0.00028290792,0.00026661082,0.9308105,-0.006121167,-0.0002282187,-0.0032597648,-0.00034466299,7.604701e-05,0.0015317005,0.11627896,0.11428413,0.00027958027,0.00036439145,1.7941042e-05,3.96835e-06,-0.007017376,-0.0003417543,0.00015454592,1.007583,-0.0050145676,-0.0018772241,-0.0017553939,-0.001755394,-0.0017553925,-0.0017550893,-0.0018753818,-0.0016393678,-0.00017852224,-0.00022578453,-0.00018312613,-0.00018202304,-4.633367e-05,-4.633412e-05,-0.0006397161,-0.0018331987,-0.0018331992,-0.0020984143,-0.006315798,-0.006455222,-0.006455222,-0.0064486936,-0.006455216,-0.0064527527,-0.0066362154,-0.005799752,-0.006315792,-0.0061062626,-0.0062822932,-0.006454446,-0.006311462,-0.0063131275,-0.0062860316,-0.0062822932,0.000120958524,0.000119954035,0.00011852834,-0.003755912,-0.007002622,-0.006745057,7.167182e-06,-0.0068395846,-0.006690716,-0.0063508265,-0.006680752,0.0012141475,0.001020554,0.0010193915,0.0010052063,0.0011510957,0.0009921532
